,Unnamed: 0,country,year,sex,age,suicides_no,population,suicides/100k,country-year,HDI_for_year,gdp_for_year,gdp_per_capita,generation,population_sum,suicides_no_sum
16284,16284,Mauritius,1993,male,15-24 years,13,97500,13.33,Mauritius1993,0.7200417275128628,"3,263,368,410",3405,Generation X,958300,138
16285,16285,Mauritius,1993,female,35-54 years,8,122700,6.52,Mauritius1993,0.7200417275128628,"3,263,368,410",3405,Boomers,958300,138
16286,16286,Mauritius,1993,female,55-74 years,3,55600,5.4,Mauritius1993,0.7200417275128628,"3,263,368,410",3405,Silent,958300,138
16287,16287,Mauritius,1993,female,5-14 years,2,97600,2.05,Mauritius1993,0.7200417275128628,"3,263,368,410",3405,Millenials,958300,138
16288,16288,Mauritius,1993,male,5-14 years,2,100800,1.98,Mauritius1993,0.7200417275128628,"3,263,368,410",3405,Millenials,958300,138
16289,16289,Mauritius,1993,female,75+ years,0,12200,0.0,Mauritius1993,0.7200417275128628,"3,263,368,410",3405,G.I. Generation,958300,138
16290,16290,Mauritius,1994,male,25-34 years,41,102600,39.96,Mauritius1994,0.7207775815462656,"3,558,137,040",3658,Boomers,972800,129
16291,16291,Mauritius,1994,male,15-24 years,25,99500,25.13,Mauritius1994,0.7207775815462656,"3,558,137,040",3658,Generation X,972800,129
16292,16292,Mauritius,1994,male,55-74 years,12,49100,24.44,Mauritius1994,0.7207775815462656,"3,558,137,040",3658,Silent,972800,129
16293,16293,Mauritius,1994,male,35-54 years,28,128600,21.77,Mauritius1994,0.7207775815462656,"3,558,137,040",3658,Boomers,972800,129
16294,16294,Mauritius,1994,male,75+ years,1,7000,14.29,Mauritius1994,0.7207775815462656,"3,558,137,040",3658,G.I. Generation,972800,129
16295,16295,Mauritius,1994,female,15-24 years,9,96100,9.37,Mauritius1994,0.7207775815462656,"3,558,137,040",3658,Generation X,972800,129
16296,16296,Mauritius,1994,female,25-34 years,8,97100,8.24,Mauritius1994,0.7207775815462656,"3,558,137,040",3658,Boomers,972800,129
16297,16297,Mauritius,1994,female,75+ years,1,12400,8.06,Mauritius1994,0.7207775815462656,"3,558,137,040",3658,G.I. Generation,972800,129
16298,16298,Mauritius,1994,female,35-54 years,3,127900,2.35,Mauritius1994,0.7207775815462656,"3,558,137,040",3658,Boomers,972800,129
16299,16299,Mauritius,1994,female,5-14 years,1,96300,1.04,Mauritius1994,0.7207775815462656,"3,558,137,040",3658,Millenials,972800,129
16300,16300,Mauritius,1994,female,55-74 years,0,56700,0.0,Mauritius1994,0.7207775815462656,"3,558,137,040",3658,Silent,972800,129
16301,16301,Mauritius,1994,male,5-14 years,0,99500,0.0,Mauritius1994,0.7207775815462656,"3,558,137,040",3658,Millenials,972800,129
16302,16302,Mauritius,1995,male,35-54 years,49,133300,36.76,Mauritius1995,0.647,"4,040,345,933",4115,Boomers,981900,147
16303,16303,Mauritius,1995,male,25-34 years,34,101700,33.43,Mauritius1995,0.647,"4,040,345,933",4115,Generation X,981900,147
16304,16304,Mauritius,1995,male,75+ years,2,7200,27.78,Mauritius1995,0.647,"4,040,345,933",4115,G.I. Generation,981900,147
16305,16305,Mauritius,1995,male,55-74 years,13,49900,26.05,Mauritius1995,0.647,"4,040,345,933",4115,Silent,981900,147
16306,16306,Mauritius,1995,male,15-24 years,16,101000,15.84,Mauritius1995,0.647,"4,040,345,933",4115,Generation X,981900,147
16307,16307,Mauritius,1995,female,15-24 years,11,97900,11.24,Mauritius1995,0.647,"4,040,345,933",4115,Generation X,981900,147
16308,16308,Mauritius,1995,female,55-74 years,6,57800,10.38,Mauritius1995,0.647,"4,040,345,933",4115,Silent,981900,147
16309,16309,Mauritius,1995,female,75+ years,1,12800,7.81,Mauritius1995,0.647,"4,040,345,933",4115,G.I. Generation,981900,147
16310,16310,Mauritius,1995,female,35-54 years,8,132400,6.04,Mauritius1995,0.647,"4,040,345,933",4115,Boomers,981900,147
16311,16311,Mauritius,1995,female,25-34 years,4,95700,4.18,Mauritius1995,0.647,"4,040,345,933",4115,Generation X,981900,147
16312,16312,Mauritius,1995,female,5-14 years,2,94400,2.12,Mauritius1995,0.647,"4,040,345,933",4115,Millenials,981900,147
16313,16313,Mauritius,1995,male,5-14 years,1,97800,1.02,Mauritius1995,0.647,"4,040,345,933",4115,Millenials,981900,147
16314,16314,Mauritius,1996,male,25-34 years,33,100700,32.77,Mauritius1996,0.7232962524345913,"4,421,943,910",4444,Generation X,995000,153
16315,16315,Mauritius,1996,male,55-74 years,16,50200,31.87,Mauritius1996,0.7232962524345913,"4,421,943,910",4444,Silent,995000,153
16316,16316,Mauritius,1996,male,35-54 years,41,138600,29.58,Mauritius1996,0.7232962524345913,"4,421,943,910",4444,Boomers,995000,153
16317,16317,Mauritius,1996,male,15-24 years,27,103000,26.21,Mauritius1996,0.7232962524345913,"4,421,943,910",4444,Generation X,995000,153
16318,16318,Mauritius,1996,female,25-34 years,12,94900,12.64,Mauritius1996,0.7232962524345913,"4,421,943,910",4444,Generation X,995000,153
16319,16319,Mauritius,1996,female,55-74 years,6,58500,10.26,Mauritius1996,0.7232962524345913,"4,421,943,910",4444,Silent,995000,153
16320,16320,Mauritius,1996,female,15-24 years,8,100000,8.0,Mauritius1996,0.7232962524345913,"4,421,943,910",4444,Generation X,995000,153
16321,16321,Mauritius,1996,female,75+ years,1,13200,7.58,Mauritius1996,0.7232962524345913,"4,421,943,910",4444,G.I. Generation,995000,153
16322,16322,Mauritius,1996,female,35-54 years,7,137300,5.1,Mauritius1996,0.7232962524345913,"4,421,943,910",4444,Boomers,995000,153
16323,16323,Mauritius,1996,female,5-14 years,2,93900,2.13,Mauritius1996,0.7232962524345913,"4,421,943,910",4444,Millenials,995000,153
16324,16324,Mauritius,1996,male,5-14 years,0,97200,0.0,Mauritius1996,0.7232962524345913,"4,421,943,910",4444,Millenials,995000,153
16325,16325,Mauritius,1996,male,75+ years,0,7500,0.0,Mauritius1996,0.7232962524345913,"4,421,943,910",4444,G.I. Generation,995000,153
16326,16326,Mauritius,1997,male,35-54 years,40,144500,27.68,Mauritius1997,0.7222159048859802,"4,187,367,602",4139,Boomers,1011700,122
16327,16327,Mauritius,1997,male,25-34 years,27,100000,27.0,Mauritius1997,0.7222159048859802,"4,187,367,602",4139,Generation X,1011700,122
16328,16328,Mauritius,1997,male,75+ years,2,7800,25.64,Mauritius1997,0.7222159048859802,"4,187,367,602",4139,G.I. Generation,1011700,122
16329,16329,Mauritius,1997,male,55-74 years,11,50600,21.74,Mauritius1997,0.7222159048859802,"4,187,367,602",4139,Silent,1011700,122
16330,16330,Mauritius,1997,male,15-24 years,21,104800,20.04,Mauritius1997,0.7222159048859802,"4,187,367,602",4139,Generation X,1011700,122
16331,16331,Mauritius,1997,female,15-24 years,6,101800,5.89,Mauritius1997,0.7222159048859802,"4,187,367,602",4139,Generation X,1011700,122
16332,16332,Mauritius,1997,female,55-74 years,3,59300,5.06,Mauritius1997,0.7222159048859802,"4,187,367,602",4139,Silent,1011700,122
16333,16333,Mauritius,1997,female,25-34 years,4,94100,4.25,Mauritius1997,0.7222159048859802,"4,187,367,602",4139,Generation X,1011700,122
16334,16334,Mauritius,1997,female,35-54 years,6,143100,4.19,Mauritius1997,0.7222159048859802,"4,187,367,602",4139,Boomers,1011700,122
16335,16335,Mauritius,1997,female,5-14 years,1,94100,1.06,Mauritius1997,0.7222159048859802,"4,187,367,602",4139,Millenials,1011700,122
16336,16336,Mauritius,1997,male,5-14 years,1,97900,1.02,Mauritius1997,0.7222159048859802,"4,187,367,602",4139,Millenials,1011700,122
16337,16337,Mauritius,1997,female,75+ years,0,13700,0.0,Mauritius1997,0.7222159048859802,"4,187,367,602",4139,G.I. Generation,1011700,122
16338,16338,Mauritius,1998,male,25-34 years,35,98200,35.64,Mauritius1998,0.722118340367389,"4,169,664,285",4063,Generation X,1026300,155
16339,16339,Mauritius,1998,male,35-54 years,46,150700,30.52,Mauritius1998,0.722118340367389,"4,169,664,285",4063,Boomers,1026300,155
16340,16340,Mauritius,1998,male,55-74 years,11,50700,21.7,Mauritius1998,0.722118340367389,"4,169,664,285",4063,Silent,1026300,155
16341,16341,Mauritius,1998,male,15-24 years,20,105800,18.9,Mauritius1998,0.722118340367389,"4,169,664,285",4063,Generation X,1026300,155
16342,16342,Mauritius,1998,female,25-34 years,16,92200,17.35,Mauritius1998,0.722118340367389,"4,169,664,285",4063,Generation X,1026300,155
16343,16343,Mauritius,1998,female,15-24 years,15,103000,14.56,Mauritius1998,0.722118340367389,"4,169,664,285",4063,Generation X,1026300,155
16344,16344,Mauritius,1998,female,75+ years,1,14200,7.04,Mauritius1998,0.722118340367389,"4,169,664,285",4063,G.I. Generation,1026300,155
16345,16345,Mauritius,1998,female,35-54 years,8,148800,5.38,Mauritius1998,0.722118340367389,"4,169,664,285",4063,Boomers,1026300,155
16346,16346,Mauritius,1998,male,5-14 years,2,99000,2.02,Mauritius1998,0.722118340367389,"4,169,664,285",4063,Millenials,1026300,155
16347,16347,Mauritius,1998,female,55-74 years,1,60100,1.66,Mauritius1998,0.722118340367389,"4,169,664,285",4063,Silent,1026300,155
16348,16348,Mauritius,1998,female,5-14 years,0,95400,0.0,Mauritius1998,0.722118340367389,"4,169,664,285",4063,Millenials,1026300,155
16349,16349,Mauritius,1998,male,75+ years,0,8200,0.0,Mauritius1998,0.722118340367389,"4,169,664,285",4063,G.I. Generation,1026300,155
16350,16350,Mauritius,1999,male,25-34 years,41,97800,41.92,Mauritius1999,0.7223607017086467,"4,291,172,816",4117,Generation X,1042400,174
16351,16351,Mauritius,1999,male,35-54 years,57,156300,36.47,Mauritius1999,0.7223607017086467,"4,291,172,816",4117,Boomers,1042400,174
16352,16352,Mauritius,1999,male,75+ years,3,8700,34.48,Mauritius1999,0.7223607017086467,"4,291,172,816",4117,G.I. Generation,1042400,174
16353,16353,Mauritius,1999,female,25-34 years,17,92200,18.44,Mauritius1999,0.7223607017086467,"4,291,172,816",4117,Generation X,1042400,174
16354,16354,Mauritius,1999,female,15-24 years,18,102900,17.49,Mauritius1999,0.7223607017086467,"4,291,172,816",4117,Generation X,1042400,174
16355,16355,Mauritius,1999,male,15-24 years,13,105600,12.31,Mauritius1999,0.7223607017086467,"4,291,172,816",4117,Generation X,1042400,174
16356,16356,Mauritius,1999,female,35-54 years,17,154100,11.03,Mauritius1999,0.7223607017086467,"4,291,172,816",4117,Boomers,1042400,174
16357,16357,Mauritius,1999,male,55-74 years,5,51800,9.65,Mauritius1999,0.7223607017086467,"4,291,172,816",4117,Silent,1042400,174
16358,16358,Mauritius,1999,female,55-74 years,2,61600,3.25,Mauritius1999,0.7223607017086467,"4,291,172,816",4117,Silent,1042400,174
16359,16359,Mauritius,1999,male,5-14 years,1,100000,1.0,Mauritius1999,0.7223607017086467,"4,291,172,816",4117,Millenials,1042400,174
16360,16360,Mauritius,1999,female,5-14 years,0,96600,0.0,Mauritius1999,0.7223607017086467,"4,291,172,816",4117,Millenials,1042400,174
16361,16361,Mauritius,1999,female,75+ years,0,14800,0.0,Mauritius1999,0.7223607017086467,"4,291,172,816",4117,G.I. Generation,1042400,174
16362,16362,Mauritius,2000,male,25-34 years,28,94136,29.74,Mauritius2000,0.674,"4,582,555,125",4339,Generation X,1056073,137
16363,16363,Mauritius,2000,male,35-54 years,40,160762,24.88,Mauritius2000,0.674,"4,582,555,125",4339,Boomers,1056073,137
16364,16364,Mauritius,2000,male,15-24 years,25,102779,24.32,Mauritius2000,0.674,"4,582,555,125",4339,Generation X,1056073,137
16365,16365,Mauritius,2000,male,55-74 years,13,54106,24.03,Mauritius2000,0.674,"4,582,555,125",4339,Silent,1056073,137
16366,16366,Mauritius,2000,female,15-24 years,11,102131,10.77,Mauritius2000,0.674,"4,582,555,125",4339,Generation X,1056073,137
16367,16367,Mauritius,2000,male,75+ years,1,9735,10.27,Mauritius2000,0.674,"4,582,555,125",4339,G.I. Generation,1056073,137
16368,16368,Mauritius,2000,female,25-34 years,9,93975,9.58,Mauritius2000,0.674,"4,582,555,125",4339,Generation X,1056073,137
16369,16369,Mauritius,2000,female,35-54 years,9,159364,5.65,Mauritius2000,0.674,"4,582,555,125",4339,Boomers,1056073,137
16370,16370,Mauritius,2000,female,55-74 years,1,63460,1.58,Mauritius2000,0.674,"4,582,555,125",4339,Silent,1056073,137
16371,16371,Mauritius,2000,female,5-14 years,0,98361,0.0,Mauritius2000,0.674,"4,582,555,125",4339,Millenials,1056073,137
16372,16372,Mauritius,2000,female,75+ years,0,16509,0.0,Mauritius2000,0.674,"4,582,555,125",4339,G.I. Generation,1056073,137
16373,16373,Mauritius,2000,male,5-14 years,0,100755,0.0,Mauritius2000,0.674,"4,582,555,125",4339,Millenials,1056073,137
16374,16374,Mauritius,2001,male,25-34 years,21,93054,22.57,Mauritius2001,0.7224793560765762,"4,536,538,211",4244,Generation X,1068947,113
16375,16375,Mauritius,2001,male,55-74 years,12,54628,21.97,Mauritius2001,0.7224793560765762,"4,536,538,211",4244,Silent,1068947,113
16376,16376,Mauritius,2001,male,35-54 years,33,166424,19.83,Mauritius2001,0.7224793560765762,"4,536,538,211",4244,Boomers,1068947,113
16377,16377,Mauritius,2001,female,15-24 years,13,101083,12.86,Mauritius2001,0.7224793560765762,"4,536,538,211",4244,Millenials,1068947,113
