,Unnamed: 0,country,year,sex,age,suicides_no,population,suicides/100k,country-year,HDI_for_year,gdp_for_year,gdp_per_capita,generation,population_sum,suicides_no_sum
21,21,Albania,1988,female,35-54 years,4,284500,1.41,Albania1988,0.7109120631327277,"2,126,000,000",769,Silent,2764300,63
22,22,Albania,1988,female,5-14 years,0,317200,0.0,Albania1988,0.7109120631327277,"2,126,000,000",769,Generation X,2764300,63
23,23,Albania,1988,male,5-14 years,0,345000,0.0,Albania1988,0.7109120631327277,"2,126,000,000",769,Generation X,2764300,63
24,24,Albania,1989,male,75+ years,2,22500,8.89,Albania1989,0.7111163778134942,"2,335,124,988",833,G.I. Generation,2803100,68
25,25,Albania,1989,male,25-34 years,18,283600,6.35,Albania1989,0.7111163778134942,"2,335,124,988",833,Boomers,2803100,68
26,26,Albania,1989,male,35-54 years,15,318400,4.71,Albania1989,0.7111163778134942,"2,335,124,988",833,Silent,2803100,68
27,27,Albania,1989,male,55-74 years,6,142100,4.22,Albania1989,0.7111163778134942,"2,335,124,988",833,G.I. Generation,2803100,68
28,28,Albania,1989,male,15-24 years,12,323500,3.71,Albania1989,0.7111163778134942,"2,335,124,988",833,Generation X,2803100,68
29,29,Albania,1989,female,35-54 years,7,288600,2.43,Albania1989,0.7111163778134942,"2,335,124,988",833,Silent,2803100,68
30,30,Albania,1989,female,15-24 years,5,299900,1.67,Albania1989,0.7111163778134942,"2,335,124,988",833,Generation X,2803100,68
31,31,Albania,1989,female,25-34 years,2,266300,0.75,Albania1989,0.7111163778134942,"2,335,124,988",833,Boomers,2803100,68
32,32,Albania,1989,female,55-74 years,1,149600,0.67,Albania1989,0.7111163778134942,"2,335,124,988",833,G.I. Generation,2803100,68
33,33,Albania,1989,female,5-14 years,0,321900,0.0,Albania1989,0.7111163778134942,"2,335,124,988",833,Generation X,2803100,68
34,34,Albania,1989,female,75+ years,0,37000,0.0,Albania1989,0.7111163778134942,"2,335,124,988",833,G.I. Generation,2803100,68
35,35,Albania,1989,male,5-14 years,0,349700,0.0,Albania1989,0.7111163778134942,"2,335,124,988",833,Generation X,2803100,68
36,36,Albania,1992,male,35-54 years,12,343800,3.49,Albania1992,0.7092240235395826,"709,452,584",251,Boomers,2822500,47
37,37,Albania,1992,male,15-24 years,9,263700,3.41,Albania1992,0.7092240235395826,"709,452,584",251,Generation X,2822500,47
38,38,Albania,1992,male,55-74 years,5,159500,3.13,Albania1992,0.7092240235395826,"709,452,584",251,Silent,2822500,47
39,39,Albania,1992,male,25-34 years,7,245500,2.85,Albania1992,0.7092240235395826,"709,452,584",251,Boomers,2822500,47
40,40,Albania,1992,female,15-24 years,7,292400,2.39,Albania1992,0.7092240235395826,"709,452,584",251,Generation X,2822500,47
41,41,Albania,1992,female,25-34 years,4,267400,1.5,Albania1992,0.7092240235395826,"709,452,584",251,Boomers,2822500,47
42,42,Albania,1992,female,35-54 years,2,323100,0.62,Albania1992,0.7092240235395826,"709,452,584",251,Boomers,2822500,47
43,43,Albania,1992,female,55-74 years,1,164900,0.61,Albania1992,0.7092240235395826,"709,452,584",251,Silent,2822500,47
44,44,Albania,1992,female,5-14 years,0,336700,0.0,Albania1992,0.7092240235395826,"709,452,584",251,Millenials,2822500,47
45,45,Albania,1992,female,75+ years,0,38700,0.0,Albania1992,0.7092240235395826,"709,452,584",251,G.I. Generation,2822500,47
46,46,Albania,1992,male,5-14 years,0,362900,0.0,Albania1992,0.7092240235395826,"709,452,584",251,Millenials,2822500,47
47,47,Albania,1992,male,75+ years,0,23900,0.0,Albania1992,0.7092240235395826,"709,452,584",251,G.I. Generation,2822500,47
48,48,Albania,1993,male,15-24 years,18,243300,7.4,Albania1993,0.70991532886392,"1,228,071,038",437,Generation X,2807300,73
49,49,Albania,1993,male,55-74 years,7,165000,4.24,Albania1993,0.70991532886392,"1,228,071,038",437,Silent,2807300,73
50,50,Albania,1993,male,75+ years,1,24200,4.13,Albania1993,0.70991532886392,"1,228,071,038",437,G.I. Generation,2807300,73
51,51,Albania,1993,male,25-34 years,9,230100,3.91,Albania1993,0.70991532886392,"1,228,071,038",437,Boomers,2807300,73
52,52,Albania,1993,female,15-24 years,10,285300,3.51,Albania1993,0.70991532886392,"1,228,071,038",437,Generation X,2807300,73
53,53,Albania,1993,male,35-54 years,10,350300,2.85,Albania1993,0.70991532886392,"1,228,071,038",437,Boomers,2807300,73
54,54,Albania,1993,female,25-34 years,7,261800,2.67,Albania1993,0.70991532886392,"1,228,071,038",437,Boomers,2807300,73
55,55,Albania,1993,female,35-54 years,7,331200,2.11,Albania1993,0.70991532886392,"1,228,071,038",437,Boomers,2807300,73
56,56,Albania,1993,female,55-74 years,2,169500,1.18,Albania1993,0.70991532886392,"1,228,071,038",437,Silent,2807300,73
57,57,Albania,1993,female,5-14 years,1,340300,0.29,Albania1993,0.70991532886392,"1,228,071,038",437,Millenials,2807300,73
58,58,Albania,1993,male,5-14 years,1,367000,0.27,Albania1993,0.70991532886392,"1,228,071,038",437,Millenials,2807300,73
59,59,Albania,1993,female,75+ years,0,39300,0.0,Albania1993,0.70991532886392,"1,228,071,038",437,G.I. Generation,2807300,73
60,60,Albania,1994,male,75+ years,2,24600,8.13,Albania1994,0.7106020826876129,"1,985,673,798",697,G.I. Generation,2849300,50
61,61,Albania,1994,male,55-74 years,11,171400,6.42,Albania1994,0.7106020826876129,"1,985,673,798",697,Silent,2849300,50
62,62,Albania,1994,female,75+ years,2,39900,5.01,Albania1994,0.7106020826876129,"1,985,673,798",697,G.I. Generation,2849300,50
63,63,Albania,1994,male,25-34 years,6,231400,2.59,Albania1994,0.7106020826876129,"1,985,673,798",697,Boomers,2849300,50
64,64,Albania,1994,male,35-54 years,9,362800,2.48,Albania1994,0.7106020826876129,"1,985,673,798",697,Boomers,2849300,50
65,65,Albania,1994,male,15-24 years,6,242200,2.48,Albania1994,0.7106020826876129,"1,985,673,798",697,Generation X,2849300,50
66,66,Albania,1994,female,15-24 years,6,282600,2.12,Albania1994,0.7106020826876129,"1,985,673,798",697,Generation X,2849300,50
67,67,Albania,1994,female,25-34 years,4,261100,1.53,Albania1994,0.7106020826876129,"1,985,673,798",697,Boomers,2849300,50
68,68,Albania,1994,female,35-54 years,2,342500,0.58,Albania1994,0.7106020826876129,"1,985,673,798",697,Boomers,2849300,50
69,69,Albania,1994,female,55-74 years,1,174600,0.57,Albania1994,0.7106020826876129,"1,985,673,798",697,Silent,2849300,50
70,70,Albania,1994,male,5-14 years,1,371800,0.27,Albania1994,0.7106020826876129,"1,985,673,798",697,Millenials,2849300,50
71,71,Albania,1994,female,5-14 years,0,344400,0.0,Albania1994,0.7106020826876129,"1,985,673,798",697,Millenials,2849300,50
72,72,Albania,1995,male,25-34 years,13,232900,5.58,Albania1995,0.619,"2,424,499,009",835,Generation X,2903400,88
73,73,Albania,1995,male,55-74 years,9,178000,5.06,Albania1995,0.619,"2,424,499,009",835,Silent,2903400,88
74,74,Albania,1995,female,75+ years,2,40800,4.9,Albania1995,0.619,"2,424,499,009",835,G.I. Generation,2903400,88
75,75,Albania,1995,female,15-24 years,13,283500,4.59,Albania1995,0.619,"2,424,499,009",835,Generation X,2903400,88
76,76,Albania,1995,male,15-24 years,11,241200,4.56,Albania1995,0.619,"2,424,499,009",835,Generation X,2903400,88
77,77,Albania,1995,male,75+ years,1,25100,3.98,Albania1995,0.619,"2,424,499,009",835,G.I. Generation,2903400,88
78,78,Albania,1995,male,35-54 years,14,375900,3.72,Albania1995,0.619,"2,424,499,009",835,Boomers,2903400,88
79,79,Albania,1995,female,25-34 years,7,264000,2.65,Albania1995,0.619,"2,424,499,009",835,Generation X,2903400,88
80,80,Albania,1995,female,35-54 years,8,356400,2.24,Albania1995,0.619,"2,424,499,009",835,Boomers,2903400,88
81,81,Albania,1995,male,5-14 years,6,376500,1.59,Albania1995,0.619,"2,424,499,009",835,Millenials,2903400,88
82,82,Albania,1995,female,55-74 years,2,180400,1.11,Albania1995,0.619,"2,424,499,009",835,Silent,2903400,88
83,83,Albania,1995,female,5-14 years,2,348700,0.57,Albania1995,0.619,"2,424,499,009",835,Millenials,2903400,88
84,84,Albania,1996,male,75+ years,2,25400,7.87,Albania1996,0.712061916673598,"3,314,898,292",1127,G.I. Generation,2940200,89
85,85,Albania,1996,male,15-24 years,17,243600,6.98,Albania1996,0.712061916673598,"3,314,898,292",1127,Generation X,2940200,89
86,86,Albania,1996,male,25-34 years,14,235300,5.95,Albania1996,0.712061916673598,"3,314,898,292",1127,Generation X,2940200,89
87,87,Albania,1996,female,15-24 years,16,287700,5.56,Albania1996,0.712061916673598,"3,314,898,292",1127,Generation X,2940200,89
88,88,Albania,1996,female,75+ years,2,41200,4.85,Albania1996,0.712061916673598,"3,314,898,292",1127,G.I. Generation,2940200,89
89,89,Albania,1996,female,25-34 years,10,267900,3.73,Albania1996,0.712061916673598,"3,314,898,292",1127,Generation X,2940200,89
90,90,Albania,1996,male,35-54 years,12,379600,3.16,Albania1996,0.712061916673598,"3,314,898,292",1127,Boomers,2940200,89
91,91,Albania,1996,female,35-54 years,9,362000,2.49,Albania1996,0.712061916673598,"3,314,898,292",1127,Boomers,2940200,89
92,92,Albania,1996,male,55-74 years,3,179900,1.67,Albania1996,0.712061916673598,"3,314,898,292",1127,Silent,2940200,89
93,93,Albania,1996,female,55-74 years,1,183100,0.55,Albania1996,0.712061916673598,"3,314,898,292",1127,Silent,2940200,89
94,94,Albania,1996,male,5-14 years,2,380400,0.53,Albania1996,0.712061916673598,"3,314,898,292",1127,Millenials,2940200,89
95,95,Albania,1996,female,5-14 years,1,354100,0.28,Albania1996,0.712061916673598,"3,314,898,292",1127,Millenials,2940200,89
96,96,Albania,1997,male,25-34 years,36,236000,15.25,Albania1997,0.711367304410928,"2,359,903,108",793,Generation X,2977300,170
97,97,Albania,1997,male,15-24 years,33,244400,13.5,Albania1997,0.711367304410928,"2,359,903,108",793,Generation X,2977300,170
98,98,Albania,1997,male,75+ years,3,25400,11.81,Albania1997,0.711367304410928,"2,359,903,108",793,G.I. Generation,2977300,170
99,99,Albania,1997,male,35-54 years,30,380800,7.88,Albania1997,0.711367304410928,"2,359,903,108",793,Boomers,2977300,170
100,100,Albania,1997,female,15-24 years,21,294000,7.14,Albania1997,0.711367304410928,"2,359,903,108",793,Generation X,2977300,170
101,101,Albania,1997,male,55-74 years,12,180300,6.66,Albania1997,0.711367304410928,"2,359,903,108",793,Silent,2977300,170
102,102,Albania,1997,female,25-34 years,16,273900,5.84,Albania1997,0.711367304410928,"2,359,903,108",793,Generation X,2977300,170
103,103,Albania,1997,female,75+ years,2,42100,4.75,Albania1997,0.711367304410928,"2,359,903,108",793,G.I. Generation,2977300,170
104,104,Albania,1997,female,35-54 years,7,370100,1.89,Albania1997,0.711367304410928,"2,359,903,108",793,Boomers,2977300,170
105,105,Albania,1997,female,5-14 years,6,361800,1.66,Albania1997,0.711367304410928,"2,359,903,108",793,Millenials,2977300,170
106,106,Albania,1997,male,5-14 years,4,381500,1.05,Albania1997,0.711367304410928,"2,359,903,108",793,Millenials,2977300,170
107,107,Albania,1997,female,55-74 years,0,187000,0.0,Albania1997,0.711367304410928,"2,359,903,108",793,Silent,2977300,170
108,108,Albania,1998,male,75+ years,3,25800,11.63,Albania1998,0.7116118707726823,"2,707,123,772",899,G.I. Generation,3012700,154
109,109,Albania,1998,male,15-24 years,27,248800,10.85,Albania1998,0.7116118707726823,"2,707,123,772",899,Generation X,3012700,154
110,110,Albania,1998,female,15-24 years,32,295600,10.83,Albania1998,0.7116118707726823,"2,707,123,772",899,Generation X,3012700,154
111,111,Albania,1998,male,25-34 years,26,240400,10.82,Albania1998,0.7116118707726823,"2,707,123,772",899,Generation X,3012700,154
112,112,Albania,1998,male,35-54 years,29,388200,7.47,Albania1998,0.7116118707726823,"2,707,123,772",899,Boomers,3012700,154
113,113,Albania,1998,male,55-74 years,9,183800,4.9,Albania1998,0.7116118707726823,"2,707,123,772",899,Silent,3012700,154
114,114,Albania,1998,female,25-34 years,10,275300,3.63,Albania1998,0.7116118707726823,"2,707,123,772",899,Generation X,3012700,154
115,115,Albania,1998,female,55-74 years,6,188200,3.19,Albania1998,0.7116118707726823,"2,707,123,772",899,Silent,3012700,154
116,116,Albania,1998,female,35-54 years,9,372100,2.42,Albania1998,0.7116118707726823,"2,707,123,772",899,Boomers,3012700,154
117,117,Albania,1998,male,5-14 years,2,388400,0.51,Albania1998,0.7116118707726823,"2,707,123,772",899,Millenials,3012700,154
118,118,Albania,1998,female,5-14 years,1,363800,0.27,Albania1998,0.7116118707726823,"2,707,123,772",899,Millenials,3012700,154
119,119,Albania,1998,female,75+ years,0,42300,0.0,Albania1998,0.7116118707726823,"2,707,123,772",899,G.I. Generation,3012700,154
120,120,Albania,1999,male,75+ years,3,25900,11.58,Albania1999,0.7122438353672121,"3,414,760,915",1127,G.I. Generation,3029700,139
121,121,Albania,1999,male,15-24 years,24,250600,9.58,Albania1999,0.7122438353672121,"3,414,760,915",1127,Generation X,3029700,139
122,122,Albania,1999,female,75+ years,4,42400,9.43,Albania1999,0.7122438353672121,"3,414,760,915",1127,G.I. Generation,3029700,139
123,123,Albania,1999,male,35-54 years,31,391100,7.93,Albania1999,0.7122438353672121,"3,414,760,915",1127,Boomers,3029700,139
124,124,Albania,1999,male,25-34 years,19,242300,7.84,Albania1999,0.7122438353672121,"3,414,760,915",1127,Generation X,3029700,139
125,125,Albania,1999,male,55-74 years,14,185200,7.56,Albania1999,0.7122438353672121,"3,414,760,915",1127,Silent,3029700,139
126,126,Albania,1999,female,15-24 years,19,296800,6.4,Albania1999,0.7122438353672121,"3,414,760,915",1127,Generation X,3029700,139
127,127,Albania,1999,female,25-34 years,13,276500,4.7,Albania1999,0.7122438353672121,"3,414,760,915",1127,Generation X,3029700,139
128,128,Albania,1999,female,55-74 years,6,188800,3.18,Albania1999,0.7122438353672121,"3,414,760,915",1127,Silent,3029700,139
129,129,Albania,1999,female,35-54 years,5,373600,1.34,Albania1999,0.7122438353672121,"3,414,760,915",1127,Boomers,3029700,139
130,130,Albania,1999,female,5-14 years,1,365200,0.27,Albania1999,0.7122438353672121,"3,414,760,915",1127,Millenials,3029700,139
131,131,Albania,1999,male,5-14 years,0,391300,0.0,Albania1999,0.7122438353672121,"3,414,760,915",1127,Millenials,3029700,139
132,132,Albania,2000,male,25-34 years,17,232000,7.33,Albania2000,0.6559999999999999,"3,632,043,908",1299,Generation X,2796300,54
133,133,Albania,2000,male,55-74 years,10,177400,5.64,Albania2000,0.6559999999999999,"3,632,043,908",1299,Silent,2796300,54
134,134,Albania,2000,female,75+ years,2,37800,5.29,Albania2000,0.6559999999999999,"3,632,043,908",1299,G.I. Generation,2796300,54
135,135,Albania,2000,male,75+ years,1,24900,4.02,Albania2000,0.6559999999999999,"3,632,043,908",1299,G.I. Generation,2796300,54
136,136,Albania,2000,female,15-24 years,6,263900,2.27,Albania2000,0.6559999999999999,"3,632,043,908",1299,Generation X,2796300,54
137,137,Albania,2000,male,15-24 years,5,240000,2.08,Albania2000,0.6559999999999999,"3,632,043,908",1299,Generation X,2796300,54
138,138,Albania,2000,female,35-54 years,5,332200,1.51,Albania2000,0.6559999999999999,"3,632,043,908",1299,Boomers,2796300,54
139,139,Albania,2000,female,25-34 years,3,245800,1.22,Albania2000,0.6559999999999999,"3,632,043,908",1299,Generation X,2796300,54
140,140,Albania,2000,male,35-54 years,4,374700,1.07,Albania2000,0.6559999999999999,"3,632,043,908",1299,Boomers,2796300,54
141,141,Albania,2000,male,5-14 years,1,374900,0.27,Albania2000,0.6559999999999999,"3,632,043,908",1299,Millenials,2796300,54
142,142,Albania,2000,female,5-14 years,0,324700,0.0,Albania2000,0.6559999999999999,"3,632,043,908",1299,Millenials,2796300,54
143,143,Albania,2000,female,55-74 years,0,168000,0.0,Albania2000,0.6559999999999999,"3,632,043,908",1299,Silent,2796300,54
144,144,Albania,2001,male,25-34 years,22,206484,10.65,Albania2001,0.7132431813476706,"4,060,758,804",1451,Generation X,2799349,119
145,145,Albania,2001,male,35-54 years,34,378826,8.98,Albania2001,0.7132431813476706,"4,060,758,804",1451,Boomers,2799349,119
146,146,Albania,2001,male,55-74 years,11,196670,5.59,Albania2001,0.7132431813476706,"4,060,758,804",1451,Silent,2799349,119
147,147,Albania,2001,female,75+ years,2,47254,4.23,Albania2001,0.7132431813476706,"4,060,758,804",1451,Silent,2799349,119
148,148,Albania,2001,male,15-24 years,10,256039,3.91,Albania2001,0.7132431813476706,"4,060,758,804",1451,Millenials,2799349,119
149,149,Albania,2001,female,15-24 years,9,271359,3.32,Albania2001,0.7132431813476706,"4,060,758,804",1451,Millenials,2799349,119
150,150,Albania,2001,female,35-54 years,12,370191,3.24,Albania2001,0.7132431813476706,"4,060,758,804",1451,Boomers,2799349,119
151,151,Albania,2001,male,75+ years,1,31044,3.22,Albania2001,0.7132431813476706,"4,060,758,804",1451,Silent,2799349,119
152,152,Albania,2001,female,55-74 years,6,189799,3.16,Albania2001,0.7132431813476706,"4,060,758,804",1451,Silent,2799349,119
153,153,Albania,2001,male,5-14 years,6,321556,1.87,Albania2001,0.7132431813476706,"4,060,758,804",1451,Millenials,2799349,119
154,154,Albania,2001,female,25-34 years,4,222771,1.8,Albania2001,0.7132431813476706,"4,060,758,804",1451,Generation X,2799349,119
155,155,Albania,2001,female,5-14 years,2,307356,0.65,Albania2001,0.7132431813476706,"4,060,758,804",1451,Millenials,2799349,119
156,156,Albania,2002,male,75+ years,4,31007,12.9,Albania2002,0.7136723857163381,"4,435,078,648",1573,Silent,2818839,133
157,157,Albania,2002,male,25-34 years,23,206286,11.15,Albania2002,0.7136723857163381,"4,435,078,648",1573,Generation X,2818839,133
158,158,Albania,2002,male,35-54 years,35,382139,9.16,Albania2002,0.7136723857163381,"4,435,078,648",1573,Boomers,2818839,133
159,159,Albania,2002,male,55-74 years,13,198130,6.56,Albania2002,0.7136723857163381,"4,435,078,648",1573,Silent,2818839,133
160,160,Albania,2002,male,15-24 years,15,263067,5.7,Albania2002,0.7136723857163381,"4,435,078,648",1573,Millenials,2818839,133
161,161,Albania,2002,female,15-24 years,14,275970,5.07,Albania2002,0.7136723857163381,"4,435,078,648",1573,Millenials,2818839,133
162,162,Albania,2002,female,35-54 years,15,375113,4.0,Albania2002,0.7136723857163381,"4,435,078,648",1573,Boomers,2818839,133
163,163,Albania,2002,female,25-34 years,7,223685,3.13,Albania2002,0.7136723857163381,"4,435,078,648",1573,Generation X,2818839,133
164,164,Albania,2002,female,75+ years,1,47407,2.11,Albania2002,0.7136723857163381,"4,435,078,648",1573,Silent,2818839,133
165,165,Albania,2002,female,55-74 years,4,191712,2.09,Albania2002,0.7136723857163381,"4,435,078,648",1573,Silent,2818839,133
166,166,Albania,2002,female,5-14 years,1,304850,0.33,Albania2002,0.7136723857163381,"4,435,078,648",1573,Millenials,2818839,133
167,167,Albania,2002,male,5-14 years,1,319473,0.31,Albania2002,0.7136723857163381,"4,435,078,648",1573,Millenials,2818839,133
168,168,Albania,2003,female,75+ years,6,49088,12.22,Albania2003,0.7150055235967214,"5,746,945,913",2021,Silent,2843929,124
169,169,Albania,2003,male,55-74 years,16,201520,7.94,Albania2003,0.7150055235967214,"5,746,945,913",2021,Silent,2843929,124
170,170,Albania,2003,male,35-54 years,28,386196,7.25,Albania2003,0.7150055235967214,"5,746,945,913",2021,Boomers,2843929,124
171,171,Albania,2003,male,15-24 years,15,273235,5.49,Albania2003,0.7150055235967214,"5,746,945,913",2021,Millenials,2843929,124
172,172,Albania,2003,female,15-24 years,14,283709,4.93,Albania2003,0.7150055235967214,"5,746,945,913",2021,Millenials,2843929,124
173,173,Albania,2003,female,55-74 years,9,195699,4.6,Albania2003,0.7150055235967214,"5,746,945,913",2021,Silent,2843929,124
174,174,Albania,2003,male,25-34 years,9,205433,4.38,Albania2003,0.7150055235967214,"5,746,945,913",2021,Generation X,2843929,124
175,175,Albania,2003,female,25-34 years,9,222941,4.04,Albania2003,0.7150055235967214,"5,746,945,913",2021,Generation X,2843929,124
176,176,Albania,2003,female,35-54 years,13,381760,3.41,Albania2003,0.7150055235967214,"5,746,945,913",2021,Boomers,2843929,124
177,177,Albania,2003,male,75+ years,1,32667,3.06,Albania2003,0.7150055235967214,"5,746,945,913",2021,Silent,2843929,124
178,178,Albania,2003,male,5-14 years,4,313204,1.28,Albania2003,0.7150055235967214,"5,746,945,913",2021,Millenials,2843929,124
179,179,Albania,2003,female,5-14 years,0,298477,0.0,Albania2003,0.7150055235967214,"5,746,945,913",2021,Millenials,2843929,124
180,180,Albania,2004,male,75+ years,4,35526,11.26,Albania2004,0.7167013097562619,"7,314,865,176",2544,Silent,2874991,146
181,181,Albania,2004,male,35-54 years,39,391767,9.95,Albania2004,0.7167013097562619,"7,314,865,176",2544,Boomers,2874991,146
182,182,Albania,2004,male,25-34 years,16,203938,7.85,Albania2004,0.7167013097562619,"7,314,865,176",2544,Generation X,2874991,146
183,183,Albania,2004,female,15-24 years,20,292268,6.84,Albania2004,0.7167013097562619,"7,314,865,176",2544,Millenials,2874991,146
184,184,Albania,2004,male,15-24 years,19,286768,6.63,Albania2004,0.7167013097562619,"7,314,865,176",2544,Millenials,2874991,146
185,185,Albania,2004,female,75+ years,3,50970,5.89,Albania2004,0.7167013097562619,"7,314,865,176",2544,Silent,2874991,146
186,186,Albania,2004,female,25-34 years,11,222389,4.95,Albania2004,0.7167013097562619,"7,314,865,176",2544,Generation X,2874991,146
187,187,Albania,2004,male,55-74 years,10,207202,4.83,Albania2004,0.7167013097562619,"7,314,865,176",2544,Silent,2874991,146
188,188,Albania,2004,female,35-54 years,17,391436,4.34,Albania2004,0.7167013097562619,"7,314,865,176",2544,Boomers,2874991,146
189,189,Albania,2004,female,55-74 years,3,203841,1.47,Albania2004,0.7167013097562619,"7,314,865,176",2544,Silent,2874991,146
190,190,Albania,2004,female,5-14 years,3,286705,1.05,Albania2004,0.7167013097562619,"7,314,865,176",2544,Millenials,2874991,146
191,191,Albania,2004,male,5-14 years,1,302181,0.33,Albania2004,0.7167013097562619,"7,314,865,176",2544,Millenials,2874991,146
192,192,Albania,2005,female,15-24 years,0,281922,0.0,Albania2005,0.695,"8,158,548,717",2931,Millenials,2783320,0
193,193,Albania,2005,female,25-34 years,0,190745,0.0,Albania2005,0.695,"8,158,548,717",2931,Generation X,2783320,0
194,194,Albania,2005,female,35-54 years,0,386513,0.0,Albania2005,0.695,"8,158,548,717",2931,Boomers,2783320,0
195,195,Albania,2005,female,5-14 years,0,276559,0.0,Albania2005,0.695,"8,158,548,717",2931,Millenials,2783320,0
196,196,Albania,2005,female,55-74 years,0,210998,0.0,Albania2005,0.695,"8,158,548,717",2931,Silent,2783320,0
197,197,Albania,2005,female,75+ years,0,53191,0.0,Albania2005,0.695,"8,158,548,717",2931,Silent,2783320,0
198,198,Albania,2005,male,15-24 years,0,281675,0.0,Albania2005,0.695,"8,158,548,717",2931,Millenials,2783320,0
199,199,Albania,2005,male,25-34 years,0,177519,0.0,Albania2005,0.695,"8,158,548,717",2931,Generation X,2783320,0
200,200,Albania,2005,male,35-54 years,0,380242,0.0,Albania2005,0.695,"8,158,548,717",2931,Boomers,2783320,0
201,201,Albania,2005,male,5-14 years,0,291367,0.0,Albania2005,0.695,"8,158,548,717",2931,Millenials,2783320,0
202,202,Albania,2005,male,55-74 years,0,214118,0.0,Albania2005,0.695,"8,158,548,717",2931,Silent,2783320,0
203,203,Albania,2005,male,75+ years,0,38471,0.0,Albania2005,0.695,"8,158,548,717",2931,Silent,2783320,0
204,204,Albania,2006,female,15-24 years,0,283138,0.0,Albania2006,0.7182381714762636,"8,992,642,349",3235,Millenials,2780176,0
205,205,Albania,2006,female,25-34 years,0,186391,0.0,Albania2006,0.7182381714762636,"8,992,642,349",3235,Generation X,2780176,0
206,206,Albania,2006,female,35-54 years,0,388746,0.0,Albania2006,0.7182381714762636,"8,992,642,349",3235,Boomers,2780176,0
207,207,Albania,2006,female,5-14 years,0,267316,0.0,Albania2006,0.7182381714762636,"8,992,642,349",3235,Millenials,2780176,0
208,208,Albania,2006,female,55-74 years,0,215907,0.0,Albania2006,0.7182381714762636,"8,992,642,349",3235,Silent,2780176,0
209,209,Albania,2006,female,75+ years,0,56011,0.0,Albania2006,0.7182381714762636,"8,992,642,349",3235,Silent,2780176,0
210,210,Albania,2006,male,15-24 years,0,286679,0.0,Albania2006,0.7182381714762636,"8,992,642,349",3235,Millenials,2780176,0
211,211,Albania,2006,male,25-34 years,0,174092,0.0,Albania2006,0.7182381714762636,"8,992,642,349",3235,Generation X,2780176,0
212,212,Albania,2006,male,35-54 years,0,379076,0.0,Albania2006,0.7182381714762636,"8,992,642,349",3235,Boomers,2780176,0
